time,測站氣壓(hPa),氣溫(℃),相對溼度(%),風速(m/s),風向(360degree),降水量(mm),pm25,03F2100N,03F2100S,03F2125N,03F2129S
2026-05-25 00:00:00,1000.2,26.4,81.0,1.1,86.0,0.0,14.0,472.0,491.0,669.0,658.0
2026-05-25 01:00:00,999.5,26.5,79.0,1.4,91.0,0.0,10.0,252.0,263.0,363.0,373.0
2026-05-25 02:00:00,999.4,26.0,82.0,0.4,198.0,0.0,19.0,198.0,170.0,270.0,242.0
2026-05-25 03:00:00,999.6,24.8,88.0,1.2,91.0,0.0,15.0,204.0,146.0,247.0,243.0
2026-05-25 04:00:00,1000.0,24.5,89.0,1.2,100.0,0.0,12.0,260.0,232.0,357.0,387.0
2026-05-25 05:00:00,1000.3,25.2,85.0,1.5,87.0,0.0,10.0,757.0,565.0,920.0,992.0
2026-05-25 06:00:00,1000.9,26.5,79.0,1.1,91.0,0.0,11.0,2488.0,1661.0,2715.0,2819.0
2026-05-25 07:00:00,1001.6,29.4,69.0,1.0,95.0,0.0,9.0,4933.0,3798.0,5601.0,5260.0
2026-05-25 08:00:00,1002.3,30.3,68.0,1.1,150.0,0.0,16.0,3989.0,4081.0,4708.0,5599.0
2026-05-25 09:00:00,1002.6,30.7,66.0,1.6,210.0,0.0,17.0,3281.0,3834.0,3829.0,5289.0
2026-05-25 10:00:00,1002.1,32.2,60.0,2.0,219.0,0.0,17.0,3062.0,3577.0,3816.0,4769.0
2026-05-25 11:00:00,1001.5,32.6,58.0,1.4,257.0,0.0,16.5,3158.0,3155.0,3699.0,4046.0
2026-05-25 12:00:00,1000.5,34.4,52.0,1.7,239.0,0.0,16.0,2848.0,2725.0,3688.0,3513.0
2026-05-25 13:00:00,999.5,35.0,49.0,1.9,254.0,0.0,13.0,3208.0,2871.0,4112.0,3733.0
2026-05-25 14:00:00,998.9,33.8,58.0,2.4,272.0,0.0,17.0,3455.0,3103.0,4451.0,3924.0
2026-05-25 15:00:00,998.3,34.7,54.0,2.3,262.0,0.0,17.0,3704.0,3095.0,4861.0,3942.0
2026-05-25 16:00:00,997.9,34.4,51.0,2.4,255.0,0.0,11.0,3977.0,3366.0,5431.0,3999.0
2026-05-25 17:00:00,997.9,33.4,58.0,2.0,256.0,0.0,10.0,4496.0,3916.0,5788.0,4850.0
2026-05-25 18:00:00,998.1,32.1,60.0,1.5,243.0,0.0,10.0,3127.0,3150.0,4303.0,3440.0
2026-05-25 19:00:00,998.2,29.8,69.0,1.2,254.0,0.0,10.0,1925.0,2199.0,3022.0,2686.0
2026-05-25 20:00:00,998.5,28.5,75.0,0.7,112.0,0.0,14.0,1619.0,1771.0,2226.0,2239.0
2026-05-25 21:00:00,998.8,27.9,77.0,1.2,97.0,0.0,12.0,1237.0,1450.0,1743.0,1926.0
2026-05-25 22:00:00,998.7,27.8,77.0,1.4,105.0,0.0,13.0,862.0,994.0,1187.0,1391.0
2026-05-25 23:00:00,998.8,27.5,79.0,1.7,102.0,0.0,11.0,565.0,539.0,784.0,740.0
2026-05-26 00:00:00,998.4,26.9,80.0,1.2,88.0,0.0,9.0,332.0,350.0,452.0,503.0
2026-05-26 01:00:00,997.9,26.3,83.0,0.8,84.0,0.0,8.0,218.0,239.0,292.0,324.0
2026-05-26 02:00:00,998.3,25.5,86.0,1.5,83.0,0.0,8.0,195.0,184.0,260.0,252.0
2026-05-26 03:00:00,998.9,24.6,89.0,1.4,89.0,0.0,11.0,224.0,187.0,273.0,268.0
2026-05-26 04:00:00,999.5,24.5,89.0,1.7,92.0,0.0,14.0,344.0,291.0,402.0,437.0
2026-05-26 05:00:00,999.9,24.3,89.0,1.6,88.0,0.0,10.0,712.0,585.0,841.0,940.0
2026-05-26 06:00:00,1000.2,25.4,85.0,1.4,92.0,0.0,13.0,2132.0,1407.0,2315.0,2445.0
2026-05-26 07:00:00,1000.3,29.1,71.0,1.1,127.0,0.0,8.0,4611.0,3705.0,5127.0,5254.0
2026-05-26 08:00:00,1000.4,30.0,69.0,1.5,203.0,0.0,7.0,3973.0,4163.0,4544.0,5555.0
2026-05-26 09:00:00,1000.6,31.4,64.0,1.9,239.0,0.0,9.0,3222.0,3750.0,3765.0,5238.0
2026-05-26 10:00:00,1000.6,31.7,62.0,1.8,236.0,0.0,16.0,3118.0,3268.0,3762.0,4460.0
2026-05-26 11:00:00,999.8,32.3,59.0,1.9,247.0,0.0,11.0,2877.0,3080.0,3547.0,3940.0
2026-05-26 12:00:00,999.1,33.6,54.0,2.1,236.0,0.0,11.0,2865.0,2663.0,3647.0,3563.0
2026-05-26 13:00:00,997.9,34.1,54.0,1.8,263.0,0.0,10.0,3220.0,3064.0,4102.0,3814.0
2026-05-26 14:00:00,997.1,33.8,53.0,1.9,248.0,0.0,8.0,3431.0,3095.0,4466.0,3823.0
2026-05-26 15:00:00,997.1,34.1,52.0,2.5,248.0,0.0,9.0,3738.0,3145.0,4869.0,3901.0
2026-05-26 16:00:00,997.0,34.1,55.0,2.2,266.0,0.0,7.0,4055.0,3367.0,5545.0,3971.0
2026-05-26 17:00:00,997.0,33.6,56.0,1.9,229.0,0.0,8.0,4350.0,4004.0,5699.0,4883.0
2026-05-26 18:00:00,997.4,32.7,56.0,1.4,246.0,0.0,14.0,3107.0,3072.0,4180.0,3561.0
2026-05-26 19:00:00,998.0,30.0,66.0,0.9,225.0,0.0,9.0,2057.0,2141.0,2989.0,2521.0
2026-05-26 20:00:00,998.9,29.0,69.0,0.5,173.0,0.0,10.0,1482.0,1682.0,2134.0,2204.0
2026-05-26 21:00:00,999.2,28.4,74.0,1.3,99.0,0.0,12.0,1221.0,1409.0,1625.0,1887.0
2026-05-26 22:00:00,999.3,28.2,76.0,0.3,195.0,0.0,8.0,830.0,1030.0,1060.0,1452.0
2026-05-26 23:00:00,999.1,27.0,82.0,1.1,137.0,0.0,13.0,509.0,607.0,727.0,825.0
2026-05-27 00:00:00,998.8,26.1,85.0,1.0,94.0,0.0,14.0,366.0,415.0,464.0,515.0
2026-05-27 01:00:00,998.7,26.6,82.0,1.4,94.0,0.0,10.0,207.0,300.0,276.0,378.0
2026-05-27 02:00:00,998.6,27.0,80.0,1.2,79.0,0.0,10.0,225.0,221.0,291.0,284.0
2026-05-27 03:00:00,998.5,26.9,79.0,1.3,99.0,0.0,8.0,241.0,177.0,297.0,250.0
2026-05-27 04:00:00,999.1,25.7,85.0,1.2,94.0,0.0,6.0,337.0,291.0,369.0,421.0
2026-05-27 05:00:00,999.8,25.6,85.0,1.3,92.0,0.0,14.0,663.0,605.0,743.0,920.0
2026-05-27 06:00:00,1000.4,26.7,83.0,1.4,107.0,0.0,13.0,2156.0,1462.0,2394.0,2396.0
2026-05-27 07:00:00,1000.6,27.8,79.0,1.4,111.0,0.0,10.0,4749.0,3578.0,5165.0,5062.0
2026-05-27 08:00:00,1000.6,30.7,68.0,1.9,205.0,0.0,8.0,4039.0,4152.0,4537.0,5646.0
2026-05-27 09:00:00,1000.9,31.8,64.0,1.1,207.0,0.0,12.0,3335.0,3855.0,3799.0,5435.0
2026-05-27 10:00:00,1000.5,32.8,61.0,1.7,229.0,0.0,9.0,3185.0,3458.0,3756.0,4604.0
2026-05-27 11:00:00,1000.5,34.1,57.0,1.2,253.0,0.0,11.0,3050.0,3152.0,3721.0,3990.0
2026-05-27 12:00:00,1000.1,34.5,56.0,1.9,274.0,0.0,8.0,2922.0,2681.0,3673.0,3559.0
2026-05-27 13:00:00,999.6,34.7,55.0,2.0,227.0,0.0,8.0,3289.0,3048.0,4248.0,3850.0
2026-05-27 14:00:00,998.7,35.1,52.0,2.2,260.0,0.0,11.0,3414.0,3002.0,4505.0,3817.0
2026-05-27 15:00:00,997.8,35.8,49.0,1.9,245.0,0.0,8.0,3819.0,3129.0,4908.0,3762.0
2026-05-27 16:00:00,997.2,35.7,50.0,2.5,249.0,0.0,9.0,4056.0,3308.0,5651.0,4039.0
2026-05-27 17:00:00,997.2,35.0,53.0,2.2,256.0,0.0,12.0,4618.0,3900.0,5799.0,4796.0
2026-05-27 18:00:00,997.6,33.5,59.0,2.0,219.0,0.0,13.0,3194.0,3175.0,4259.0,3736.0
2026-05-27 19:00:00,998.7,31.3,60.0,1.1,223.0,0.0,15.0,2144.0,2061.0,3061.0,2528.0
2026-05-27 20:00:00,999.6,30.0,67.0,0.5,94.0,0.0,8.0,1569.0,1709.0,2207.0,2224.0
2026-05-27 21:00:00,1000.3,29.1,72.0,0.7,145.0,0.0,14.0,1264.0,1553.0,1710.0,2034.0
2026-05-27 22:00:00,1001.1,27.9,79.0,0.6,94.0,0.0,11.0,838.0,1070.0,1186.0,1431.0
2026-05-27 23:00:00,1000.7,26.9,85.0,0.9,105.0,0.0,10.0,497.0,684.0,688.0,852.0
2026-05-28 00:00:00,1000.3,26.5,86.0,1.3,77.0,0.0,8.0,356.0,382.0,487.0,511.0
2026-05-28 01:00:00,999.8,26.2,88.0,1.0,69.0,0.0,9.0,199.0,255.0,303.0,326.0
2026-05-28 02:00:00,999.4,25.6,90.0,1.2,81.0,0.0,12.0,182.0,199.0,246.0,268.0
2026-05-28 03:00:00,1000.0,25.3,91.0,1.0,78.0,0.0,9.0,237.0,190.0,283.0,241.0
2026-05-28 04:00:00,1000.4,25.6,90.0,1.1,94.0,0.0,11.0,314.0,248.0,355.0,368.0
2026-05-28 05:00:00,1000.6,25.6,91.0,1.2,100.0,0.0,11.0,650.0,621.0,716.0,927.0
2026-05-28 06:00:00,1000.8,26.3,88.0,1.2,83.0,0.0,11.0,2195.0,1456.0,2311.0,2439.0
2026-05-28 07:00:00,1000.5,30.3,66.0,1.0,127.0,0.0,10.0,4736.0,3684.0,5245.0,5133.0
2026-05-28 08:00:00,1000.6,32.0,61.0,0.7,117.0,0.0,10.0,3934.0,4134.0,4446.0,5618.0
2026-05-28 09:00:00,1000.8,33.1,55.0,1.3,214.0,0.0,10.0,3258.0,3836.0,3722.0,5311.0
2026-05-28 10:00:00,1000.7,34.0,53.0,1.8,269.0,0.0,9.0,3211.0,3352.0,3974.0,4498.0
2026-05-28 11:00:00,1001.0,34.3,52.0,2.1,235.0,0.0,7.0,3044.0,3109.0,3655.0,3986.0
2026-05-28 12:00:00,1000.3,35.1,49.0,2.0,246.0,0.0,6.0,2811.0,2806.0,3540.0,3580.0
2026-05-28 13:00:00,999.3,35.5,52.0,2.0,254.0,0.0,9.0,3377.0,2844.0,4149.0,3608.0
2026-05-28 14:00:00,998.1,35.8,51.0,2.4,256.0,0.0,8.0,3524.0,3132.0,4427.0,3881.0
2026-05-28 15:00:00,997.3,36.0,53.0,2.3,269.0,0.0,8.0,3779.0,3176.0,4851.0,3954.0
2026-05-28 16:00:00,997.8,35.1,60.0,2.6,274.0,0.0,16.0,4177.0,3349.0,5654.0,4044.0
2026-05-28 17:00:00,997.8,34.2,64.0,1.8,259.0,0.0,9.0,4592.0,3982.0,5849.0,4780.0
2026-05-28 18:00:00,998.6,33.4,65.0,1.2,260.0,0.0,11.0,3182.0,3087.0,4298.0,3589.0
2026-05-28 19:00:00,999.1,31.0,75.0,0.7,233.0,0.0,14.0,2170.0,2133.0,3013.0,2532.0
2026-05-28 20:00:00,999.5,29.7,82.0,1.5,294.0,0.0,15.0,1537.0,1738.0,2241.0,2301.0
2026-05-28 21:00:00,999.9,28.3,88.0,0.4,32.0,0.0,12.0,1303.0,1601.0,1710.0,2037.0
2026-05-28 22:00:00,1000.3,27.8,89.0,0.5,75.0,0.0,14.0,900.0,1109.0,1194.0,1495.0
2026-05-28 23:00:00,1000.5,27.5,90.0,0.4,129.0,0.0,13.0,529.0,651.0,745.0,880.0
2026-05-29 00:00:00,1000.4,27.8,88.0,0.5,271.0,0.0,16.0,342.0,461.0,457.0,600.0
2026-05-29 01:00:00,1000.0,27.8,88.0,0.7,297.0,0.0,18.0,246.0,272.0,329.0,346.0
2026-05-29 02:00:00,999.7,27.8,88.0,0.6,247.0,0.0,22.0,176.0,229.0,232.0,309.0
2026-05-29 03:00:00,999.8,27.2,91.0,0.3,340.0,0.0,24.0,229.0,173.0,259.0,251.0
2026-05-29 04:00:00,1000.3,27.0,92.0,0.6,84.0,0.0,17.0,328.0,311.0,369.0,407.0
2026-05-29 05:00:00,1000.3,26.8,93.0,0.2,0.0,0.0,22.0,678.0,571.0,762.0,862.0
2026-05-29 06:00:00,1000.2,27.2,92.0,0.8,104.0,0.0,17.0,2031.0,1319.0,2211.0,2227.0
2026-05-29 07:00:00,1001.3,28.2,86.0,0.3,29.0,0.0,16.0,4739.0,3540.0,5075.0,4993.0
2026-05-29 08:00:00,1001.4,29.3,81.0,0.6,252.0,0.0,15.0,3958.0,3989.0,4522.0,5500.0
2026-05-29 09:00:00,1001.0,31.8,70.0,0.8,239.0,0.0,17.0,3220.0,3689.0,3686.0,5056.0
2026-05-29 10:00:00,1001.1,28.8,83.0,1.2,12.0,0.0,8.0,3149.0,3494.0,3765.0,4647.0
2026-05-29 11:00:00,1000.1,29.5,78.0,1.0,43.0,0.0,17.0,3186.0,3245.0,3883.0,4020.0
2026-05-29 12:00:00,999.2,32.8,68.0,0.9,47.0,0.0,21.0,3141.0,2889.0,3972.0,3718.0
2026-05-29 13:00:00,998.0,33.5,63.0,2.6,304.0,0.0,17.0,3453.0,3237.0,4385.0,4052.0
2026-05-29 14:00:00,997.3,34.9,58.0,2.4,297.0,0.0,18.0,3858.0,3415.0,4902.0,4335.0
2026-05-29 15:00:00,996.4,34.9,59.0,2.4,321.0,0.0,19.0,4200.0,3724.0,5443.0,4501.0
2026-05-29 16:00:00,996.2,34.2,61.0,3.2,302.0,0.0,17.0,4808.0,3987.0,6434.0,5097.0
2026-05-29 17:00:00,996.1,34.6,57.0,2.6,297.0,0.0,21.0,5146.0,4537.0,6435.0,5908.0
2026-05-29 18:00:00,997.1,32.1,66.0,2.3,293.0,0.0,21.0,4065.0,4090.0,5256.0,5108.0
2026-05-29 19:00:00,998.1,30.4,68.0,1.1,308.0,0.0,21.0,2912.0,3366.0,4079.0,4252.0
2026-05-29 20:00:00,999.2,29.5,69.0,0.8,247.0,0.0,16.0,2210.0,2955.0,3089.0,4039.0
2026-05-29 21:00:00,1000.1,28.4,73.0,0.0,0.0,0.0,21.0,1832.0,2575.0,2546.0,3432.0
2026-05-29 22:00:00,1000.6,27.2,80.0,0.8,53.0,0.0,19.0,1275.0,1981.0,1728.0,2801.0
2026-05-29 23:00:00,1000.3,26.5,84.0,0.9,76.0,0.0,17.0,784.0,1083.0,1039.0,1512.0
2026-05-30 00:00:00,999.8,26.3,87.0,1.2,80.0,0.0,18.0,463.0,687.0,612.0,960.0
2026-05-30 01:00:00,999.7,25.1,92.0,0.4,113.0,0.0,16.0,307.0,427.0,397.0,562.0
2026-05-30 02:00:00,999.3,25.3,94.0,0.7,312.0,0.0,20.0,208.0,289.0,284.0,434.0
2026-05-30 03:00:00,999.1,25.2,95.0,1.0,75.0,0.0,10.0,233.0,279.0,308.0,408.0
2026-05-30 04:00:00,998.9,25.5,95.0,0.3,65.0,0.0,14.0,319.0,357.0,371.0,544.0
2026-05-30 05:00:00,998.7,25.8,92.0,0.6,100.0,0.0,14.0,704.0,806.0,850.0,1244.0
2026-05-30 06:00:00,999.0,25.7,94.0,0.6,72.0,0.0,21.0,1440.0,1558.0,1688.0,2565.0
2026-05-30 07:00:00,999.3,28.7,83.0,0.3,71.0,0.0,22.0,2608.0,3119.0,3151.0,4858.0
2026-05-30 08:00:00,999.9,28.8,77.0,1.2,255.0,0.0,25.0,3044.0,4312.0,3793.0,6273.0
2026-05-30 09:00:00,1000.1,29.2,74.0,0.6,238.0,0.0,29.0,3072.0,4825.0,4101.0,6964.0
2026-05-30 10:00:00,1000.1,30.2,71.0,0.9,286.0,0.0,27.0,3489.0,5107.0,4852.0,7159.0
2026-05-30 11:00:00,999.8,31.0,68.0,1.3,275.0,0.0,26.0,3346.0,4653.0,4641.0,6667.0
2026-05-30 12:00:00,999.2,31.2,68.0,1.8,318.0,0.0,26.0,3373.0,3666.0,4702.0,5124.0
2026-05-30 13:00:00,998.7,31.0,65.0,1.3,298.0,0.0,22.0,3600.0,3515.0,4985.0,5072.0
2026-05-30 14:00:00,997.9,31.7,64.0,1.3,61.0,0.0,19.0,3870.0,3854.0,5371.0,5473.0
2026-05-30 15:00:00,997.3,33.4,57.0,0.8,35.0,0.0,23.0,4057.0,3789.0,5722.0,5214.0
2026-05-30 16:00:00,996.7,33.3,59.0,2.0,309.0,0.0,25.0,4307.0,3718.0,6002.0,5187.0
2026-05-30 17:00:00,996.8,32.2,61.0,2.1,297.0,0.0,13.0,4477.0,3609.0,5994.0,5030.0
2026-05-30 18:00:00,996.9,31.4,63.0,1.7,310.0,0.0,18.0,3373.0,2894.0,4670.0,3928.0
2026-05-30 19:00:00,997.5,28.9,69.0,1.2,319.0,0.0,22.0,2787.0,2474.0,4121.0,3362.0
2026-05-30 20:00:00,998.4,27.7,72.0,0.4,304.0,0.0,21.0,2461.0,2348.0,3632.0,3228.0
2026-05-30 21:00:00,999.1,26.4,76.0,0.4,328.0,0.0,22.0,2056.0,2155.0,3107.0,3065.0
2026-05-30 22:00:00,999.8,25.1,84.0,0.9,91.0,0.0,22.0,1427.0,1747.0,2172.0,2475.0
2026-05-30 23:00:00,999.5,24.4,88.0,0.4,82.0,0.0,16.0,963.0,997.0,1494.0,1396.0
2026-05-31 00:00:00,998.9,23.9,89.0,1.0,80.0,0.0,16.0,662.0,696.0,1041.0,944.0
2026-05-31 01:00:00,998.4,23.6,91.0,1.2,79.0,0.0,19.0,408.0,436.0,631.0,609.0
2026-05-31 02:00:00,998.0,24.3,88.0,0.6,74.0,0.0,22.0,260.0,300.0,384.0,399.0
2026-05-31 03:00:00,998.2,24.7,87.0,0.5,82.0,0.0,20.0,237.0,223.0,309.0,351.0
2026-05-31 04:00:00,998.6,24.8,88.0,0.2,0.0,0.0,23.0,276.0,298.0,341.0,488.0
2026-05-31 05:00:00,998.6,25.0,75.0,0.2,0.0,0.0,18.0,529.0,585.0,579.0,920.0
2026-05-31 06:00:00,998.8,24.9,73.0,0.0,0.0,0.0,23.0,883.0,1055.0,1063.0,1776.0
2026-05-31 07:00:00,999.2,26.0,73.0,0.2,0.0,0.0,23.0,1538.0,1935.0,1854.0,3160.0
2026-05-31 08:00:00,999.3,26.7,69.0,0.8,274.0,0.0,21.0,1937.0,2528.0,2486.0,4027.0
2026-05-31 09:00:00,999.6,27.3,66.0,1.4,305.0,0.0,20.0,2378.0,3173.0,3176.0,5123.0
2026-05-31 10:00:00,999.4,29.6,62.0,1.4,283.0,0.0,21.0,3051.0,3416.0,4081.0,5464.0
2026-05-31 11:00:00,999.0,30.5,62.0,1.7,297.0,0.0,22.0,3360.0,3171.0,4676.0,4817.0
2026-05-31 12:00:00,998.5,31.7,55.0,0.9,288.0,0.0,22.0,3415.0,2645.0,4932.0,3889.0
2026-05-31 13:00:00,997.6,32.3,52.0,1.9,290.0,0.0,14.0,4128.0,2821.0,5915.0,4122.0
2026-05-31 14:00:00,996.9,32.1,55.0,2.6,301.0,0.0,16.0,4784.0,3057.0,6828.0,4404.0
2026-05-31 15:00:00,996.7,31.8,56.0,2.5,310.0,0.0,14.0,5099.0,3142.0,6958.0,4624.0
2026-05-31 16:00:00,996.6,31.2,57.0,2.7,307.0,0.0,18.0,5058.0,2966.0,7205.0,4462.0
2026-05-31 17:00:00,996.5,30.6,58.0,2.3,301.0,0.0,22.0,4947.0,2958.0,7186.0,4311.0
2026-05-31 18:00:00,996.8,29.0,63.0,2.5,305.0,0.0,17.0,4383.0,2641.0,6089.0,3826.0
2026-05-31 19:00:00,997.5,27.1,68.0,1.3,298.0,0.0,17.0,3897.0,2631.0,5842.0,3772.0
2026-05-31 20:00:00,998.3,26.3,71.0,0.6,311.0,0.0,17.0,3985.0,2988.0,6172.0,4055.0
2026-05-31 21:00:00,998.5,25.0,79.0,1.0,93.0,0.0,16.0,3183.0,2463.0,4602.0,3437.0
2026-05-31 22:00:00,999.0,24.3,83.0,1.2,84.0,0.0,19.0,1720.0,1549.0,2599.0,2116.0
2026-05-31 23:00:00,998.9,23.7,86.0,0.8,77.0,0.0,17.0,879.0,831.0,1299.0,1112.0
2026-06-01 00:00:00,998.6,23.3,88.0,1.0,81.0,0.0,21.0,464.0,510.0,677.0,683.0
2026-06-01 01:00:00,998.1,23.0,90.0,0.7,79.0,0.0,15.0,244.0,292.0,385.0,384.0
2026-06-01 02:00:00,998.1,22.8,90.0,0.7,82.0,0.0,16.0,204.0,200.0,286.0,286.0
2026-06-01 03:00:00,998.1,23.1,90.0,0.8,82.0,0.0,15.0,190.0,189.0,256.0,251.0
2026-06-01 04:00:00,998.4,23.3,89.0,0.5,76.0,0.0,16.0,341.0,214.0,427.0,360.0
2026-06-01 05:00:00,998.9,23.5,88.0,0.4,60.0,0.0,18.0,700.0,587.0,836.0,1004.0
2026-06-01 06:00:00,999.2,24.2,80.0,0.4,325.0,0.0,19.0,2435.0,1645.0,2768.0,2767.0
2026-06-01 07:00:00,999.6,25.7,75.0,0.1,0.0,0.0,21.0,4946.0,3733.0,5485.0,5277.0
2026-06-01 08:00:00,999.8,26.4,71.0,0.7,201.0,0.0,19.0,3954.0,4046.0,4643.0,5439.0
2026-06-01 09:00:00,999.8,28.3,66.0,0.6,224.0,0.0,22.0,3403.0,3540.0,3960.0,4867.0
2026-06-01 10:00:00,999.2,30.5,61.0,0.7,184.0,0.0,26.0,3177.0,3338.0,3759.0,4357.0
2026-06-01 11:00:00,998.7,30.9,60.0,1.7,281.0,0.0,28.0,3005.0,3004.0,3776.0,3814.0
2026-06-01 12:00:00,998.1,32.2,55.0,1.4,300.0,0.0,26.0,2784.0,2545.0,3595.0,3358.0
2026-06-01 13:00:00,997.1,32.9,55.0,1.9,314.0,0.0,27.0,3145.0,2810.0,3996.0,3549.0
2026-06-01 14:00:00,996.6,32.4,56.0,2.4,319.0,0.0,23.0,3428.0,3017.0,4295.0,3842.0
2026-06-01 15:00:00,996.1,32.9,53.0,2.5,296.0,0.0,22.0,3492.0,3060.0,4503.0,3753.0
2026-06-01 16:00:00,995.8,33.0,52.0,2.2,298.0,0.0,21.0,3913.0,3335.0,5338.0,3915.0
2026-06-01 17:00:00,995.9,33.0,44.0,2.3,310.0,0.0,17.0,4379.0,3924.0,5760.0,4781.0
2026-06-01 18:00:00,996.1,31.7,56.0,1.4,316.0,0.0,24.0,3187.0,3124.0,4330.0,3634.0
2026-06-01 19:00:00,996.5,28.9,70.0,1.0,307.0,0.0,22.0,2013.0,2095.0,2930.0,2581.0
2026-06-01 20:00:00,997.1,27.1,78.0,1.0,87.0,0.0,31.0,1634.0,1712.0,2348.0,2169.0
2026-06-01 21:00:00,997.7,25.7,82.0,1.5,92.0,0.0,30.0,1287.0,1457.0,1741.0,1954.0
2026-06-01 22:00:00,998.5,25.1,86.0,1.0,103.0,0.0,26.0,829.0,953.0,1112.0,1341.0
2026-06-01 23:00:00,998.8,24.4,87.0,1.6,82.0,0.0,28.0,489.0,573.0,712.0,750.0
2026-06-02 00:00:00,998.4,23.8,88.0,1.2,100.0,0.0,29.0,330.0,356.0,446.0,505.0
2026-06-02 01:00:00,998.0,23.4,89.0,1.1,79.0,0.0,21.0,221.0,254.0,316.0,350.0
2026-06-02 02:00:00,997.8,23.1,90.0,1.1,72.0,0.0,25.0,177.0,197.0,250.0,289.0
2026-06-02 03:00:00,997.6,23.1,91.0,0.6,79.0,0.0,27.0,226.0,188.0,272.0,247.0
2026-06-02 04:00:00,997.9,24.0,89.0,1.3,91.0,0.0,29.0,279.0,287.0,326.0,430.0
2026-06-02 05:00:00,998.2,24.8,86.0,0.8,113.0,0.0,28.0,716.0,591.0,805.0,880.0
2026-06-02 06:00:00,998.3,25.4,85.0,0.5,104.0,0.0,26.0,2177.0,1454.0,2315.0,2392.0
2026-06-02 07:00:00,998.7,27.5,77.0,0.6,147.0,0.0,22.0,4851.0,3689.0,5314.0,5107.0
2026-06-02 08:00:00,998.6,29.6,69.0,0.4,186.0,0.0,30.0,4010.0,4200.0,4568.0,5521.0
2026-06-02 09:00:00,998.7,30.1,67.0,0.9,321.0,0.0,29.0,3392.0,3776.0,3850.0,4973.0
2026-06-02 10:00:00,998.4,31.3,62.0,1.6,344.0,0.0,26.0,3127.0,3649.0,3673.0,4684.0
2026-06-02 11:00:00,997.8,32.3,57.0,1.4,290.0,0.0,21.5,3003.0,3228.0,3608.0,3916.0
2026-06-02 12:00:00,997.4,33.8,52.0,1.4,274.0,0.0,17.0,2690.0,2731.0,3403.0,3478.0
2026-06-02 13:00:00,997.0,34.6,48.0,1.5,262.0,0.0,23.0,3232.0,3013.0,3858.0,3730.0
2026-06-02 14:00:00,996.8,33.2,59.0,2.6,302.0,0.0,26.0,3470.0,3167.0,4289.0,3847.0
2026-06-02 15:00:00,996.6,33.2,56.0,2.0,269.0,0.0,20.0,3721.0,3130.0,4687.0,3701.0
2026-06-02 16:00:00,996.7,32.7,56.0,2.0,279.0,0.0,16.0,3880.0,3411.0,5216.0,3877.0
2026-06-02 17:00:00,996.3,32.9,44.0,1.4,289.0,0.0,13.0,4281.0,4034.0,5647.0,4794.0
2026-06-02 18:00:00,996.2,32.2,43.0,1.0,294.0,0.0,15.0,3035.0,3195.0,4063.0,3642.0
2026-06-02 19:00:00,996.6,28.2,60.0,1.2,83.0,0.0,14.0,2093.0,2099.0,2882.0,2505.0
2026-06-02 20:00:00,997.0,26.6,69.0,1.4,83.0,0.0,11.0,1476.0,1726.0,2104.0,2204.0
2026-06-02 21:00:00,997.4,25.9,71.0,1.6,83.0,0.0,12.0,1213.0,1465.0,1616.0,1920.0
2026-06-02 22:00:00,997.8,25.2,73.0,1.6,80.0,0.0,14.0,808.0,973.0,1079.0,1387.0
2026-06-02 23:00:00,998.0,24.5,75.0,1.8,80.0,0.0,11.0,465.0,576.0,662.0,781.0
2026-06-03 00:00:00,998.1,24.0,78.0,1.8,87.0,0.0,16.0,286.0,314.0,397.0,484.0
2026-06-03 01:00:00,997.8,24.0,78.0,1.6,91.0,0.0,20.0,201.0,262.0,271.0,334.0
2026-06-03 02:00:00,997.3,24.0,77.0,1.2,95.0,0.0,16.0,165.0,183.0,203.0,284.0
2026-06-03 03:00:00,997.0,23.3,79.0,1.5,78.0,0.0,16.0,202.0,194.0,264.0,246.0
2026-06-03 04:00:00,997.1,23.1,81.0,1.7,77.0,0.0,18.0,304.0,278.0,339.0,413.0
2026-06-03 05:00:00,997.4,22.9,84.0,1.3,92.0,0.0,17.0,662.0,618.0,765.0,944.0
2026-06-03 06:00:00,998.1,23.7,83.0,1.5,97.0,0.0,20.0,2231.0,1443.0,2447.0,2429.0
2026-06-03 07:00:00,998.1,28.5,66.0,0.7,99.0,0.0,17.0,4823.0,3603.0,5332.0,5134.0
2026-06-03 08:00:00,998.0,30.4,57.0,0.9,224.0,0.0,21.0,4047.0,4206.0,4588.0,5572.0
2026-06-03 09:00:00,998.0,31.5,53.0,1.2,217.0,0.0,17.0,3346.0,3764.0,3863.0,5202.0
2026-06-03 10:00:00,997.4,32.5,47.0,1.4,195.0,0.0,17.0,3108.0,3416.0,3632.0,4513.0
2026-06-03 11:00:00,996.8,33.5,46.0,2.1,260.0,0.0,12.0,2924.0,3019.0,3653.0,3891.0
2026-06-03 12:00:00,996.2,34.4,47.0,1.9,263.0,0.0,14.0,2783.0,2658.0,3446.0,3612.0
2026-06-03 13:00:00,995.4,34.1,51.0,2.1,258.0,0.0,17.0,3302.0,2851.0,4140.0,3677.0
2026-06-03 14:00:00,995.2,34.3,58.0,2.6,281.0,0.0,17.0,3445.0,3165.0,4494.0,3953.0
